2025-09-05,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.7721,22.483152,17.36
2025-09-05,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1519,38.116393,5.79
2025-09-05,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.2988,25.167605,7.52
2025-09-05,CONTRIBUTION,4062 Voya Fixed Account (4062),Employee PreTax,0.0571,25.405424,1.45
2025-09-05,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.0506,28.462547,1.44
2025-09-05,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.1465,9.895863,1.45
2025-09-05,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.091,39.772276,3.62
2025-09-05,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Employee PreTax,0.2798,46.538299,13.02
2025-09-05,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.3023,43.063286,13.02
2025-09-05,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,0.9652,22.483152,21.7
2025-09-05,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.1899,38.116393,7.24
2025-09-05,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.3735,25.167605,9.4
2025-08-22,CONTRIBUTION,4062 Voya Fixed Account (4062),Safe Harbor Match,0.0465,25.39092,1.18
2025-08-22,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.0415,28.653295,1.19
2025-08-22,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.1203,9.812354,1.18
2025-08-22,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.0751,39.407529,2.96
2025-08-22,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Safe Harbor Match,0.2292,46.455903,10.65
2025-08-22,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.2472,43.078194,10.65
2025-08-22,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.7818,22.718237,17.76
2025-08-22,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1557,38.019544,5.92
2025-08-22,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.3092,24.870008,7.69
2025-08-22,CONTRIBUTION,4062 Voya Fixed Account (4062),Employee PreTax,0.0583,25.39092,1.48
2025-08-22,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.0517,28.653295,1.48
2025-08-22,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.1508,9.812354,1.48
2025-08-22,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.0939,39.407529,3.7
2025-08-22,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Employee PreTax,0.2865,46.455903,13.31
2025-08-22,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.3092,43.078194,13.32
2025-08-22,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,0.9767,22.718237,22.19
2025-08-22,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.1946,38.019544,7.4
2025-08-22,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.3868,24.870008,9.62
2025-08-08,CONTRIBUTION,4062 Voya Fixed Account (4062),Safe Harbor Match,0.0461,25.376425,1.17
2025-08-08,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.042,27.59554,1.16
2025-08-08,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.1193,9.804875,1.17
2025-08-08,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.0795,36.608367,2.91
2025-08-08,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Safe Harbor Match,0.23,45.613292,10.49
2025-08-08,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.2469,42.483422,10.49
2025-08-08,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.7856,22.249683,17.48
2025-08-08,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.155,37.548468,5.82
2025-08-08,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.3203,23.663222,7.58
2025-08-08,CONTRIBUTION,4062 Voya Fixed Account (4062),Employee PreTax,0.0575,25.376425,1.46
2025-08-08,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.0525,27.59554,1.45
2025-08-08,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.1489,9.804875,1.46
2025-08-08,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.0994,36.608367,3.64
2025-08-08,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Employee PreTax,0.2874,45.613292,13.11
2025-08-08,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.3086,42.483422,13.11
2025-08-08,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,0.9825,22.249683,21.86
2025-08-08,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.1939,37.548468,7.28
2025-08-08,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.4002,23.663222,9.47
2025-07-25,TRANSFER,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,-0.0622,37.594971,-2.34
2025-07-25,TRANSFER,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,-0.0888,37.594971,-3.34
2025-07-25,TRANSFER,1990 American Funds Wash Mutual Inv R6,Safe Harbor Match,-0.0308,46.051455,-1.42
2025-07-25,TRANSFER,1990 American Funds Wash Mutual Inv R6,Employee PreTax,-0.0456,46.051455,-2.1
2025-07-25,TRANSFER,1899 American Funds New Perspective R6,Safe Harbor Match,-0.0984,42.677436,-4.2
2025-07-25,TRANSFER,1899 American Funds New Perspective R6,Employee PreTax,-0.1425,42.677436,-6.08
2025-07-25,TRANSFER,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,-0.1667,37.545493,-6.26
2025-07-25,TRANSFER,0899 Vanguard 500 Index Fund Adm,Employee PreTax,-0.2418,37.545493,-9.08
2025-07-25,TRANSFER,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,-0.1814,24.313221,-4.41
2025-07-25,TRANSFER,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,-0.2616,24.313221,-6.36
2025-07-25,TRANSFER,4062 Voya Fixed Account (4062),Safe Harbor Match,0.1723,25.361935,4.37
2025-07-25,TRANSFER,4062 Voya Fixed Account (4062),Employee PreTax,0.2492,25.361935,6.32
2025-07-25,TRANSFER,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.0479,28.413626,1.36
2025-07-25,TRANSFER,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.0704,28.413626,2
2025-07-25,TRANSFER,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.3777,9.743018,3.68
2025-07-25,TRANSFER,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.544,9.743018,5.3
2025-07-25,TRANSFER,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.4144,22.24653,9.22
2025-07-25,TRANSFER,1723 American Funds EUPAC Fund R6,Employee PreTax,0.5996,22.24653,13.34
2025-07-25,CONTRIBUTION,4062 Voya Fixed Account (4062),Safe Harbor Match,0.0457,25.361935,1.16
2025-07-25,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.0408,28.413626,1.16
2025-07-25,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.118,9.743018,1.15
2025-07-25,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.0771,37.594971,2.9
2025-07-25,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Safe Harbor Match,0.2263,46.051455,10.42
2025-07-25,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.2444,42.677436,10.43
2025-07-25,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.7808,22.24653,17.37
2025-07-25,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1542,37.545493,5.79
2025-07-25,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.3097,24.313221,7.53
2025-07-25,CONTRIBUTION,4062 Voya Fixed Account (4062),Employee PreTax,0.0572,25.361935,1.45
2025-07-25,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.051,28.413626,1.45
2025-07-25,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.1478,9.743018,1.44
2025-07-25,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.0963,37.594971,3.62
2025-07-25,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Employee PreTax,0.2829,46.051455,13.03
2025-07-25,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.3053,42.677436,13.03
2025-07-25,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,0.9763,22.24653,21.72
2025-07-25,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.1928,37.545493,7.24
2025-07-25,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.387,24.313221,9.41
2025-07-11,CONTRIBUTION,4062 Voya Fixed Account (4062),Safe Harbor Match,0.0462,25.347458,1.17
2025-07-11,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.0412,28.175962,1.16
2025-07-11,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.1202,9.735503,1.17
2025-07-11,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.0774,37.586305,2.91
2025-07-11,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Safe Harbor Match,0.2306,45.496864,10.49
2025-07-11,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.2503,41.908639,10.49
2025-07-11,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.7986,21.889438,17.48
2025-07-11,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1582,36.79248,5.82
2025-07-11,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.3172,23.897694,7.58
2025-07-11,CONTRIBUTION,4062 Voya Fixed Account (4062),Employee PreTax,0.0576,25.347458,1.46
2025-07-11,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.0515,28.175962,1.45
2025-07-11,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.15,9.735503,1.46
2025-07-11,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.0968,37.586305,3.64
2025-07-11,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Employee PreTax,0.2882,45.496864,13.11
2025-07-11,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.3128,41.908639,13.11
2025-07-11,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,0.9987,21.889438,21.86
2025-07-11,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.1979,36.79248,7.28
2025-07-11,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.3963,23.897694,9.47
2025-07-01,OTHER,4062 Voya Fixed Account (4062),Safe Harbor Match,-0.0024,25.337118,-0.06
2025-07-01,OTHER,4062 Voya Fixed Account (4062),Employee PreTax,-0.0032,25.337118,-0.08
2025-07-01,OTHER,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,-0.0022,27.881043,-0.06
2025-07-01,OTHER,6595 Victory Sycmr Established Value F R6,Employee PreTax,-0.0032,27.881043,-0.09
2025-07-01,OTHER,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,-0.006,9.922879,-0.06
2025-07-01,OTHER,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,-0.0091,9.922879,-0.09
2025-07-01,OTHER,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,-0.0043,36.978397,-0.16
2025-07-01,OTHER,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,-0.0062,36.978397,-0.23
2025-07-01,OTHER,1990 American Funds Wash Mutual Inv R6,Safe Harbor Match,-0.0124,45.04315,-0.56
2025-07-01,OTHER,1990 American Funds Wash Mutual Inv R6,Employee PreTax,-0.0178,45.04315,-0.8
2025-07-01,OTHER,1899 American Funds New Perspective R6,Safe Harbor Match,-0.0135,41.607903,-0.56
2025-07-01,OTHER,1899 American Funds New Perspective R6,Employee PreTax,-0.0195,41.607903,-0.81
2025-07-01,OTHER,1723 American Funds EUPAC Fund R6,Safe Harbor Match,-0.0421,21.847884,-0.92
2025-07-01,OTHER,1723 American Funds EUPAC Fund R6,Employee PreTax,-0.0604,21.847884,-1.32
2025-07-01,OTHER,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,-0.0085,36.42582,-0.31
2025-07-01,OTHER,0899 Vanguard 500 Index Fund Adm,Employee PreTax,-0.0124,36.42582,-0.45
2025-07-01,OTHER,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,-0.0169,23.611315,-0.4
2025-07-01,OTHER,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,-0.0246,23.611315,-0.58
2025-06-27,CONTRIBUTION,4062 Voya Fixed Account (4062),Safe Harbor Match,0.0462,25.332986,1.17
2025-06-27,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.0427,27.394696,1.17
2025-06-27,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.118,9.833414,1.16
2025-06-27,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.0811,36.14817,2.93
2025-06-27,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Safe Harbor Match,0.2348,44.758716,10.51
2025-06-27,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.2521,41.695765,10.51
2025-06-27,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.801,21.886165,17.53
2025-06-27,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.161,36.278749,5.84
2025-06-27,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.3251,23.344635,7.59
2025-06-27,CONTRIBUTION,4062 Voya Fixed Account (4062),Employee PreTax,0.0576,25.332986,1.46
2025-06-27,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.0533,27.394696,1.46
2025-06-27,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.1485,9.833414,1.46
2025-06-27,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.101,36.14817,3.65
2025-06-27,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Employee PreTax,0.2936,44.758716,13.14
2025-06-27,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.3151,41.695765,13.14
2025-06-27,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.0011,21.886165,21.91
2025-06-27,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.2012,36.278749,7.3
2025-06-27,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.4065,23.344635,9.49
2025-06-13,CONTRIBUTION,4062 Voya Fixed Account (4062),Safe Harbor Match,0.0458,25.318524,1.16
2025-06-13,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.0427,26.932837,1.15
2025-06-13,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.1191,9.739089,1.16
2025-06-13,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.0826,34.99591,2.89
2025-06-13,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Safe Harbor Match,0.2379,43.716962,10.4
2025-06-13,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.2571,40.483161,10.41
2025-06-13,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.8118,21.35883,17.34
2025-06-13,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1646,35.124342,5.78
2025-06-13,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.333,22.582989,7.52
2025-06-13,CONTRIBUTION,4062 Voya Fixed Account (4062),Employee PreTax,0.0573,25.318524,1.45
2025-06-13,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.0535,26.932837,1.44
2025-06-13,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.1489,9.739089,1.45
2025-06-13,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.1032,34.99591,3.61
2025-06-13,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Employee PreTax,0.2976,43.716962,13.01
2025-06-13,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.3214,40.483161,13.01
2025-06-13,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.015,21.35883,21.68
2025-06-13,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.2056,35.124342,7.22
2025-06-13,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.4162,22.582989,9.4
2025-05-30,CONTRIBUTION,4062 Voya Fixed Account (4062),Safe Harbor Match,0.0454,25.30407,1.15
2025-05-30,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.0427,26.912045,1.15
2025-05-30,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.1187,9.601252,1.14
2025-05-30,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.0833,34.587366,2.88
2025-05-30,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Safe Harbor Match,0.2393,43.175899,10.33
2025-05-30,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.2585,39.958265,10.33
2025-05-30,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.8158,21.119426,17.23
2025-05-30,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1653,34.729145,5.74
2025-05-30,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.3323,22.449114,7.46
2025-05-30,CONTRIBUTION,4062 Voya Fixed Account (4062),Employee PreTax,0.0569,25.30407,1.44
2025-05-30,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.0531,26.912045,1.43
2025-05-30,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.15,9.601252,1.44
2025-05-30,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.1035,34.587366,3.58
2025-05-30,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Employee PreTax,0.2992,43.175899,12.92
2025-05-30,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.3233,39.958265,12.92
2025-05-30,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.0194,21.119426,21.53
2025-05-30,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.2065,34.729145,7.17
2025-05-30,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.4156,22.449114,9.33
2025-05-16,CONTRIBUTION,4062 Voya Fixed Account (4062),Safe Harbor Match,0.0463,25.289622,1.17
2025-05-16,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.042,27.595556,1.16
2025-05-16,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.1232,9.495915,1.17
2025-05-16,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.0815,35.688938,2.91
2025-05-16,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Safe Harbor Match,0.2438,43.035886,10.49
2025-05-16,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.2636,39.834245,10.5
2025-05-16,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.8377,20.866338,17.48
2025-05-16,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1666,34.999162,5.83
2025-05-16,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.3283,23.091491,7.58
2025-05-16,CONTRIBUTION,4062 Voya Fixed Account (4062),Employee PreTax,0.0577,25.289622,1.46
2025-05-16,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.0525,27.595556,1.45
2025-05-16,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.1538,9.495915,1.46
2025-05-16,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.102,35.688938,3.64
2025-05-16,CONTRIBUTION,1990 American Funds Wash Mutual Inv R6,Employee PreTax,0.3049,43.035886,13.12
2025-05-16,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.3291,39.834245,13.11
2025-05-16,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.0476,20.866338,21.86
2025-05-16,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.2083,34.999162,7.29
2025-05-16,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.4101,23.091491,9.47
2025-05-05,TRANSFER,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,-0.6052,26.519092,-16.05
2025-05-05,TRANSFER,6595 Victory Sycmr Established Value F R6,Employee PreTax,-0.876,26.519092,-23.23
2025-05-05,TRANSFER,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,-0.2324,9.552837,-2.22
2025-05-05,TRANSFER,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,-0.3496,9.552837,-3.34
2025-05-05,TRANSFER,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,-0.1552,33.43227,-5.19
2025-05-05,TRANSFER,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,-0.2046,33.43227,-6.84
2025-05-05,TRANSFER,1899 American Funds New Perspective R6,Safe Harbor Match,-0.8079,38.311315,-30.95
2025-05-05,TRANSFER,1899 American Funds New Perspective R6,Employee PreTax,-1.1926,38.311315,-45.69
2025-05-05,TRANSFER,1723 American Funds EUPAC Fund R6,Safe Harbor Match,-4.922,20.428565,-100.55
2025-05-05,TRANSFER,1723 American Funds EUPAC Fund R6,Employee PreTax,-7.257,20.428565,-148.25
